Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
TP3,86,CETELI_TREINAMENTOS,-51,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_P&D,-52,TPV,-67,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-68,dlink-9A00,-69,S80,-87
TP3,87,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-71,TPV,-76,IoT-zone-ufam,-88,BRITO_AP,-89
TP3,88,CETELI_WIFI,-54,CETELI_P&D,-54,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,dlink-9A00,-60,eduroam,-68,wifi-zone-ufam-1,-68,Hiram,-72,TPV,-74,BRITO_AP,-85
TP3,89,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,dlink-9A00,-64,eduroam,-68,wifi-zone-ufam-1,-68,Hiram,-70,TPV,-76,BRITO_AP,-87
TP3,90,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-62,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-73,TPV,-73,BRITO_AP,-85
TP3,91,dlink-9A00,-55,CETELI_WIFI,-55,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-58,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-72,Hiram,-73,lpmc_ft,-84
TP3,92,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,dlink-9A00,-60,wifi-zone-ufam-1,-67,eduroam,-68,Hiram,-72,TPV,-73,lpmc_ft,-86
TP3,93,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-53,wifi-zone-ufam-1,-68,eduroam,-69,TPV,-75,Hiram,-76,S80,-86,lpmc_ft,-88
TP3,94,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_WIFI,-53,CETELI_P&D,-53,dlink-9A00,-58,eduroam,-69,wifi-zone-ufam-1,-69,Hiram,-71,TPV,-73,BRITO_AP,-88
TP3,95,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_WIFI,-52,CETELI_P&D,-52,dlink-9A00,-65,eduroam,-68,wifi-zone-ufam-1,-68,Hiram,-72,TPV,-76,IoT-zone-ufam,-88
TP3,96,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-54,CETELI_P&D,-54,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-74,Hiram,-77,lpmc_ft,-84,BRITO_AP,-86
TP3,97,CETELI_WIFI,-52,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,dlink-9A00,-60,eduroam,-67,wifi-zone-ufam-1,-67,Hiram,-72,TPV,-72,lpmc_ft,-83
TP3,98,CETELI_WIFI,-53,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-58,eduroam,-68,wifi-zone-ufam-1,-68,Hiram,-71,TPV,-72,S80,-85
TP3,99,CETELI_WIFI,-51,CETELI_TREINAMENTOS,-51,CETELI_P&D,-51,VISITANTE_CETELI,-52,dlink-9A00,-58,eduroam,-67,wifi-zone-ufam-1,-68,TPV,-70,Hiram,-72,BRITO_AP,-89
TP3,100,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-54,VISITANTE_CETELI,-55,CETELI_P&D,-55,dlink-9A00,-65,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-77,Hiram,-79,IoT-zone-ufam,-86
TP3,101,dlink-9A00,-58,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-59,CETELI_P&D,-60,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-75,BRITO_AP,-84,Hiram,-86
TP3,102,CETELI_WIFI,-54,VISITANTE_CETELI,-55,CETELI_P&D,-55,CETELI_TREINAMENTOS,-56,dlink-9A00,-65,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-74,Hiram,-83,lpmc_ft,-84
TP3,103,CETELI_WIFI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,VISITANTE_CETELI,-54,dlink-9A00,-64,eduroam,-67,wifi-zone-ufam-1,-68,Hiram,-69,TPV,-75,IoT-zone-ufam,-85
TP3,104,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,Hiram,-64,eduroam,-68,wifi-zone-ufam-1,-69,TPV,-74,IoT-zone-ufam,-85,S80,-85
TP3,105,CETELI_P&D,-51,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,Hiram,-60,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-71,IoT-zone-ufam,-87,S80,-88
TP3,106,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-56,dlink-9A00,-60,Hiram,-64,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-76,BRITO_AP,-85
TP3,107,CETELI_TREINAMENTOS,-54,VISITANTE_CETELI,-55,CETELI_WIFI,-55,CETELI_P&D,-55,Hiram,-66,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,lpmc_ft,-86,BRITO_AP,-89
TP3,108,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,dlink-9A00,-57,CETELI_P&D,-57,Hiram,-64,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-71,IoT-zone-ufam,-88
TP3,109,dlink-9A00,-57,CETELI_TREINAMENTOS,-57,CETELI_WIFI,-58,VISITANTE_CETELI,-59,CETELI_P&D,-59,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-70,Hiram,-72,lpmc_ft,-80
TP3,110,VISITANTE_CETELI,-59,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,Hiram,-66,eduroam,-67,wifi-zone-ufam-1,-68,dlink-9A00,-68,TPV,-75,lpmc_ft,-87
TP3,111,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_P&D,-55,CETELI_TREINAMENTOS,-57,Hiram,-64,dlink-9A00,-67,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-79,LAB_LME_2G,-88
TP3,112,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,Hiram,-62,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-73,lpmc_ft,-87,BRITO_AP,-88
TP3,113,CETELI_WIFI,-52,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,dlink-9A00,-59,Hiram,-65,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-77,IoT-zone-ufam,-87
TP3,114,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,Hiram,-62,dlink-9A00,-64,eduroam,-70,wifi-zone-ufam-1,-70,TPV,-77,lpmc_ft,-85
TP3,115,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,CETELI_WIFI,-56,Hiram,-65,wifi-zone-ufam-1,-67,eduroam,-68,TPV,-72,lpmc_ft,-86,S80,-87
TP3,116,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,dlink-9A00,-59,Hiram,-65,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,lpmc_ft,-87
TP3,117,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,dlink-9A00,-57,Hiram,-64,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-72,lpmc_ft,-84
TP3,118,VISITANTE_CETELI,-54,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,dlink-9A00,-60,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-74,Hiram,-75,lpmc_ft,-86
TP3,119,CETELI_P&D,-51,VISITANTE_CETELI,-51,CETELI_WIFI,-52,CETELI_TREINAMENTOS,-54,dlink-9A00,-57,eduroam,-69,wifi-zone-ufam-1,-69,TPV,-70,Hiram,-74,IoT-zone-ufam,-87
TP3,120,CETELI_WIFI,-53,VISITANTE_CETELI,-54,CETELI_P&D,-54,CETELI_TREINAMENTOS,-55,dlink-9A00,-65,eduroam,-68,wifi-zone-ufam-1,-68,TPV,-71,Hiram,-74,S80,-86
TP4,1,TPV,-57,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-60,eduroam,-62,wifi-zone-ufam-1,-62,VISITANTE_CETELI,-62,Hiram,-68,dlink-9A00,-73,S80,-81
TP4,2,TPV,-60,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-62,VISITANTE_CETELI,-64,dlink-9A00,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-66,Hiram,-68,S80,-82
TP4,3,TPV,-59,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,Hiram,-66,VISITANTE_CETELI,-66,dlink-9A00,-67,CETELI_P&D,-67,LAB_LME_2G,-82
TP4,4,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-63,CETELI_TREINAMENTOS,-67,Hiram,-69,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,S80,-79
TP4,5,TPV,-59,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_P&D,-66,dlink-9A00,-67,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_WIFI,-70,S80,-81,Hiram,-82
TP4,6,TPV,-59,eduroam,-65,wifi-zone-ufam-1,-65,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,VISITANTE_CETELI,-68,CETELI_WIFI,-69,S80,-82,Hiram,-86,EEGI_ADM,-89
TP4,7,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,dlink-9A00,-67,CETELI_P&D,-68,VISITANTE_CETELI,-69,S80,-81,LAB_LME_2G,-85
TP4,8,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_P&D,-66,dlink-9A00,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,S80,-82,lpmc_ft,-86,IoT-zone-ufam,-90
TP4,9,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-66,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-70,S80,-82,lpmc_ft,-88
TP4,10,TPV,-60,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-66,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_WIFI,-71,lpmc_ft,-87,EEGI_ADM,-90
TP4,11,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-67,CETELI_P&D,-67,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,VISITANTE_CETELI,-69,S80,-83,Hiram,-86
TP4,12,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-64,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-67,CETELI_P&D,-67,dlink-9A00,-68,Hiram,-75,S80,-82
TP4,13,TPV,-59,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-65,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,S80,-81,Hiram,-84
TP4,14,TPV,-59,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-64,VISITANTE_CETELI,-70,CETELI_P&D,-71,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-72,Hiram,-78,S80,-82
TP4,15,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,dlink-9A00,-68,VISITANTE_CETELI,-71,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,Hiram,-79,LAB_LME_2G,-81
TP4,16,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,dlink-9A00,-63,VISITANTE_CETELI,-69,CETELI_P&D,-69,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,Hiram,-76,S80,-83
TP4,17,TPV,-59,eduroam,-60,wifi-zone-ufam-1,-61,dlink-9A00,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_WIFI,-68,CETELI_P&D,-69,SISREI,-83,Hiram,-86
TP4,18,TPV,-59,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_P&D,-65,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-67,VISITANTE_CETELI,-68,S80,-81,SISREI,-84,Hiram,-88
TP4,19,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-67,S80,-82,lpmc_ft,-86,EEGI_ADM,-88
TP4,20,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-67,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,BRITO_AP,-88,IoT-zone-ufam,-89,EEGI_ADM,-90
TP4,21,TPV,-61,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,S80,-80,LAB_LME_2G,-85
TP4,22,TPV,-58,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,S80,-80,EEGI_ADM,-87,lpmc_ft,-88
TP4,23,TPV,-59,dlink-9A00,-59,eduroam,-62,wifi-zone-ufam-1,-62,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-66,CETELI_P&D,-66,S80,-81,IoT-zone-ufam,-89
TP4,24,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-65,dlink-9A00,-67,TPV,-73,S80,-82,IoT-zone-ufam,-86
TP4,25,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-67,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,TPV,-69,dlink-9A00,-69,S80,-81,lpmc_ft,-83
TP4,26,eduroam,-62,wifi-zone-ufam-1,-62,TPV,-63,dlink-9A00,-66,CETELI_TREINAMENTOS,-67,VISITANTE_CETELI,-67,CETELI_P&D,-68,CETELI_WIFI,-69,S80,-83,LAB_LME_2G,-87
TP4,27,wifi-zone-ufam-1,-61,eduroam,-62,TPV,-63,CETELI_WIFI,-65,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,dlink-9A00,-71,S80,-80,SISREI,-84
TP4,28,TPV,-60,eduroam,-61,wifi-zone-ufam-1,-62,dlink-9A00,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,S80,-82,lpmc_ft,-87
TP4,29,TPV,-59,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_P&D,-63,VISITANTE_CETELI,-64,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-65,dlink-9A00,-66,S80,-81,lpmc_ft,-87
TP4,30,TPV,-59,CETELI_P&D,-60,eduroam,-61,wifi-zone-ufam-1,-61,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_WIFI,-62,dlink-9A00,-68,S80,-83,lpmc_ft,-88
TP4,31,dlink-9A00,-60,TPV,-61,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,S80,-82,IoT-zone-ufam,-89
TP4,32,TPV,-59,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,CETELI_WIFI,-62,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-67,S80,-81,BRITO_AP,-90
TP4,33,TPV,-60,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-69,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,lpmc_ft,-87,EEGI_ADM,-91
TP4,34,TPV,-59,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,eduroam,-66,wifi-zone-ufam-1,-66,VISITANTE_CETELI,-66,CETELI_P&D,-67,dlink-9A00,-69,,,,,
TP4,35,TPV,-58,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-64,CETELI_WIFI,-67,CETELI_P&D,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-68,S80,-82,lpmc_ft,-87
TP4,36,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-68,CETELI_TREINAMENTOS,-70,CETELI_WIFI,-71,VISITANTE_CETELI,-71,CETELI_P&D,-71,S80,-81,SISREI,-88
TP4,37,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,VISITANTE_CETELI,-64,dlink-9A00,-66,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,S80,-81,LAB_LME_2G,-89
TP4,38,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,dlink-9A00,-69,S80,-81,BRITO_AP,-87
TP4,39,TPV,-58,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_TREINAMENTOS,-63,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_P&D,-64,dlink-9A00,-69,S80,-84,BRITO_AP,-86
TP4,40,TPV,-59,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-65,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,S80,-82,lpmc_ft,-86
TP4,41,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-64,VISITANTE_CETELI,-69,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,S80,-81,lpmc_ft,-85
TP4,42,eduroam,-61,wifi-zone-ufam-1,-61,TPV,-62,dlink-9A00,-63,VISITANTE_CETELI,-64,CETELI_WIFI,-64,CETELI_P&D,-64,CETELI_TREINAMENTOS,-65,S80,-81,lpmc_ft,-85
TP4,43,TPV,-61,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-64,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-70,S80,-81,lpmc_ft,-89
TP4,44,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-63,CETELI_P&D,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,S80,-83,lpmc_ft,-86
TP4,45,TPV,-58,wifi-zone-ufam-1,-61,eduroam,-62,CETELI_WIFI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,dlink-9A00,-68,VISITANTE_CETELI,-68,S80,-82,lpmc_ft,-85
TP4,46,TPV,-58,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-62,CETELI_WIFI,-62,CETELI_P&D,-62,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-71,S80,-82,LAB_LME_2G,-83
TP4,47,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-63,CETELI_TREINAMENTOS,-63,CETELI_WIFI,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,S80,-81,lpmc_ft,-86
TP4,48,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_TREINAMENTOS,-65,dlink-9A00,-66,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_P&D,-66,S80,-81,lpmc_ft,-87
TP4,49,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-66,CETELI_WIFI,-68,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,S80,-81,SISREI,-87
TP4,50,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,dlink-9A00,-70,VISITANTE_CETELI,-70,CETELI_P&D,-70,S80,-83,EEGI_ADM,-89
TP4,51,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,TPV,-61,wifi-zone-ufam-1,-64,eduroam,-65,dlink-9A00,-73,S80,-86,BRITO_AP,-88
TP4,52,TPV,-63,dlink-9A00,-64,eduroam,-65,wifi-zone-ufam-1,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,CETELI_WIFI,-67,S80,-82,BRITO_AP,-87
TP4,53,TPV,-59,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-68,VISITANTE_CETELI,-68,CETELI_WIFI,-68,S80,-84,lpmc_ft,-88
TP4,54,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-65,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,VISITANTE_CETELI,-68,S80,-80,lpmc_ft,-86
TP4,55,TPV,-59,eduroam,-64,wifi-zone-ufam-1,-65,CETELI_WIFI,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,dlink-9A00,-67,S80,-81,lpmc_ft,-86
TP4,56,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,CETELI_WIFI,-67,dlink-9A00,-68,S80,-82,SISREI,-87
TP4,57,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-63,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-66,dlink-9A00,-68,SISREI,-87,BRITO_AP,-89
TP4,58,TPV,-59,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-65,CETELI_P&D,-65,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,EEGI_ADM,-90,BRITO_AP,-91
TP4,59,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_P&D,-65,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-66,VISITANTE_CETELI,-67,dlink-9A00,-68,lpmc_ft,-87,SISREI,-88
TP4,60,TPV,-60,wifi-zone-ufam-1,-62,eduroam,-63,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,CETELI_WIFI,-67,dlink-9A00,-68,VISITANTE_CETELI,-68,S80,-82,lpmc_ft,-86
TP4,61,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-68,lpmc_ft,-87,SISREI,-87
TP4,62,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-62,CETELI_WIFI,-64,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,S80,-82,SISREI,-88
TP4,63,TPV,-60,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-64,dlink-9A00,-65,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,LAB_LME_2G,-82,S80,-82
TP4,64,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-63,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-65,VISITANTE_CETELI,-66,CETELI_P&D,-66,lpmc_ft,-90,LAB_IND-4.0,-90
TP4,65,TPV,-61,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,VISITANTE_CETELI,-65,dlink-9A00,-66,CETELI_WIFI,-66,S80,-83,lpmc_ft,-87
TP4,66,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-64,dlink-9A00,-65,CETELI_WIFI,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,S80,-81,EEGI_ADM,-90
TP4,67,TPV,-59,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-67,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-68,S80,-81,lpmc_ft,-85
TP4,68,TPV,-58,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-65,CETELI_WIFI,-70,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,S80,-82,IoT-zone-ufam,-87
TP4,69,TPV,-60,eduroam,-66,wifi-zone-ufam-1,-66,VISITANTE_CETELI,-66,CETELI_P&D,-67,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,dlink-9A00,-69,S80,-85,BRITO_AP,-90
TP4,70,TPV,-60,eduroam,-66,wifi-zone-ufam-1,-66,dlink-9A00,-68,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,S80,-83,lpmc_ft,-86
TP4,71,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,LAB_LME_2G,-85,S80,-85,BRITO_AP,-87
TP4,72,eduroam,-61,wifi-zone-ufam-1,-61,TPV,-63,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,dlink-9A00,-71,S80,-83,BRITO_AP,-89
TP4,73,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-66,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_P&D,-68,S80,-87,lpmc_ft,-89
TP4,74,TPV,-63,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,CETELI_WIFI,-71,VISITANTE_CETELI,-71,dlink-9A00,-73,S80,-85,BRITO_AP,-88
TP4,75,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-67,VISITANTE_CETELI,-73,CETELI_P&D,-73,CETELI_WIFI,-74,CETELI_TREINAMENTOS,-74,S80,-84,LAB_LME_2G,-90
TP4,76,TPV,-61,wifi-zone-ufam-1,-63,VISITANTE_CETELI,-63,eduroam,-64,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-66,dlink-9A00,-72,S80,-81,IoT-zone-ufam,-90
TP4,77,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-61,CETELI_WIFI,-63,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,dlink-9A00,-72,lpmc_ft,-86,EEGI_ADM,-92
